hour_of_day,date,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
18,2019-03-18,Customer,64,7299,1193.2903225806451,258944,217
18,2019-03-18,Subscriber,61,175986,780.763787309745,3949884,5059
18,2019-03-19,Customer,65,657720,3964.814126394052,1066535,269
18,2019-03-19,Subscriber,61,9551,708.1476293103449,3942966,5568
18,2019-03-20,Customer,73,843690,4365.211805555556,1257181,288
18,2019-03-20,Subscriber,62,743446,900.8600394760452,5020493,5573
18,2019-03-21,Customer,160,2855,853.0322580645161,26444,31
18,2019-03-21,Subscriber,68,13798,595.3055350553506,806639,1355
18,2019-03-22,Customer,62,121369,2265.224215246637,505145,223
18,2019-03-22,Subscriber,61,222961,813.713163064833,3313440,4072
18,2019-03-23,Customer,65,192759,2433.0216049382716,788299,324
18,2019-03-23,Subscriber,67,170756,787.5832632464255,1872873,2378
18,2019-03-24,Customer,70,86991,1777.482972136223,1148254,646
18,2019-03-24,Subscriber,62,65276,828.9262182566919,2415491,2914
18,2019-03-25,Customer,72,7641,1192.9473684210527,317324,266
18,2019-03-25,Subscriber,61,564818,827.5116562282533,4756537,5748
18,2019-03-26,Customer,144,54294,1341.3123028391167,425196,317
18,2019-03-26,Subscriber,62,173941,748.0343530181581,4572734,6113
18,2019-03-27,Customer,71,59765,1772.671111111111,398851,225
18,2019-03-27,Subscriber,62,50974,702.6154700222057,3796934,5404
18,2019-03-28,Customer,104,156660,2783.130293159609,854421,307
18,2019-03-28,Subscriber,61,403410,807.5288270377733,4468057,5533
18,2019-03-29,Customer,125,256364,3118.002525252525,1234729,396
18,2019-03-29,Subscriber,62,441794,910.2102652165618,4770412,5241
18,2019-03-30,Customer,61,282051,2277.095030514385,2611828,1147
18,2019-03-30,Subscriber,65,215183,1019.811695579183,3644807,3574
18,2019-03-31,Customer,97,87903,2314.3875338753387,854009,369
18,2019-03-31,Subscriber,61,73397,763.6336483931947,2019811,2645
18,2019-04-01,Customer,70,2123501,12680.311926605504,2764308,218
18,2019-04-01,Subscriber,61,577425,889.1813888403009,5083450,5717
18,2019-04-02,Customer,62,8982,1170.7772277227723,236497,202
18,2019-04-02,Subscriber,61,78931,703.7846577227382,4091804,5814
18,2019-04-03,Customer,94,92642,1856.17202268431,981915,529
18,2019-04-03,Subscriber,61,438971,967.6118392625666,6718129,6943
18,2019-04-04,Customer,80,104362,1666.0352303523034,614767,369
18,2019-04-04,Subscriber,61,22409,756.5550795593635,4944844,6536
18,2019-04-05,Customer,123,3541,1037.3896103896104,79879,77
18,2019-04-05,Subscriber,63,67605,742.3428264373993,1381500,1861
18,2019-04-06,Customer,61,615152,3009.6878767582048,4493464,1493
18,2019-04-06,Subscriber,61,468604,1063.5856737954136,4127776,3881
18,2019-04-07,Customer,68,2330556,4685.661520190024,3945327,842
18,2019-04-07,Subscriber,61,68535,873.8862379982543,3003547,3437
18,2019-04-08,Customer,62,521437,2917.8791946308725,2173820,745
18,2019-04-08,Subscriber,61,324759,1033.8337985282924,8148678,7882
18,2019-04-09,Customer,110,984665,7271.147368421052,1381518,190
18,2019-04-09,Subscriber,61,233822,769.5633169059353,3591552,4667
18,2019-04-10,Customer,110,1193705,5667.210309278351,2748597,485
18,2019-04-10,Subscriber,63,1952891,1176.9616778149386,8445877,7176
18,2019-04-11,Customer,79,50297,1335.0823863636363,469949,352
18,2019-04-11,Subscriber,62,1214808,972.6709422792304,5914812,6081
18,2019-04-12,Customer,61,66242,1714.1002865329513,598221,349
18,2019-04-12,Subscriber,62,747035,1048.7119464944649,4547215,4336
18,2019-04-13,Customer,61,328518,2763.4825355756793,4272344,1546
18,2019-04-13,Subscriber,62,757044,1410.6725043782837,5638458,3997
18,2019-04-14,Customer,64,73489,1856.2226720647773,1375461,741
18,2019-04-14,Subscriber,62,163376,878.9973082099597,2612380,2972
18,2019-04-15,Customer,61,229657,2521.441919191919,998491,396
18,2019-04-15,Subscriber,62,255827,943.1127422196124,4818363,5109
18,2019-04-16,Customer,63,61052,1725.8343079922026,885353,513
18,2019-04-16,Subscriber,63,1399626,1145.2313178294573,7386742,6450
18,2019-04-17,Customer,76,767479,3258.422174840085,1528200,469
18,2019-04-17,Subscriber,61,77988,827.1245241116751,5214193,6304
18,2019-04-18,Customer,75,313916,2328.525129982669,1343559,577
18,2019-04-18,Subscriber,62,741494,1100.1620445017736,6823205,6202
18,2019-04-19,Customer,67,124329,1846.587356321839,1606531,870
18,2019-04-19,Subscriber,61,85625,811.9092165898618,3523686,4340
18,2019-04-20,Customer,64,962962,2776.36214953271,2376566,856
18,2019-04-20,Subscriber,63,142541,895.7045819935691,2228513,2488
18,2019-04-21,Customer,62,672427,2444.578391551584,3009276,1231
18,2019-04-21,Subscriber,62,215960,1013.2814171122994,3031738,2992
18,2019-04-22,Customer,65,5382,1022.8435013262599,385612,377
18,2019-04-22,Subscriber,61,41591,653.7049306625578,1697018,2596
18,2019-04-23,Customer,66,97000,1695.7346221441126,1929746,1138
18,2019-04-23,Subscriber,62,294922,906.1665796344647,6941236,7660
18,2019-04-24,Customer,83,135522,1736.3421955403087,2024575,1166
18,2019-04-24,Subscriber,61,692163,1067.461476617982,7966465,7463
18,2019-04-25,Customer,68,215325,2274.191943127962,959709,422
18,2019-04-25,Subscriber,62,55783,691.4658342792281,3045907,4405
18,2019-04-26,Customer,98,81475,1688.1493055555557,486187,288
18,2019-04-26,Subscriber,62,77930,718.998017839445,2901876,4036
18,2019-04-27,Customer,62,177100,2215.5335892514395,2308586,1042
18,2019-04-27,Subscriber,63,33380,826.866002570694,2573207,3112
18,2019-04-28,Customer,74,50663,1706.222958057395,772919,453
18,2019-04-28,Subscriber,61,197947,763.8443696221474,2041756,2673
18,2019-04-29,Customer,153,12327,1330.2936893203882,548081,412
18,2019-04-29,Subscriber,62,66225,766.8846278317152,4739347,6180
18,2019-04-30,Customer,68,12972,1477.3408163265306,723897,490
18,2019-04-30,Subscriber,62,228288,822.7573604060914,5672912,6895
18,2019-05-01,Customer,89,397795,2453.436813186813,893051,364
18,2019-05-01,Subscriber,61,55442,734.9523104752508,4469245,6081
18,2019-05-02,Customer,67,437512,2305.7951388888887,1328138,576
18,2019-05-02,Subscriber,61,50990,778.9757048590282,5194210,6668
18,2019-05-03,Customer,76,317099,1872.1035781544256,994087,531
18,2019-05-03,Subscriber,61,62754,758.8301669545193,3954264,5211
18,2019-05-04,Customer,67,2922656,3950.5242566510174,5048770,1278
18,2019-05-04,Subscriber,66,61313,880.0632658877173,3088142,3509
18,2019-05-05,Customer,75,307821,4532.264150943396,480420,106
18,2019-05-05,Subscriber,69,16252,692.0428849902534,710036,1026
18,2019-05-06,Customer,87,49595,1630.2798742138364,1036858,636
18,2019-05-06,Subscriber,61,67311,818.664007836552,5850173,7146
18,2019-05-07,Customer,61,1223157,2988.785359801489,2408961,806
18,2019-05-07,Subscriber,63,1049633,1029.291526737277,7968775,7742
18,2019-05-08,Customer,65,63446,1539.421607378129,1168421,759
18,2019-05-08,Subscriber,61,47999,836.9255106127353,6269409,7491
18,2019-05-09,Customer,96,2678003,8127.666666666667,3364854,414
18,2019-05-09,Subscriber,61,58865,743.6129185091598,4708557,6332
18,2019-05-10,Customer,82,1352038,3471.0632911392404,2742140,790
18,2019-05-10,Subscriber,61,1732505,1140.0211984643631,6829867,5991
18,2019-05-11,Customer,65,354829,2268.274897680764,3325291,1466
18,2019-05-11,Subscriber,61,345119,962.8064425770308,3437219,3570
18,2019-05-12,Customer,74,3297,981.4137931034483,56922,58
18,2019-05-12,Subscriber,62,147414,793.705501618123,735765,927
18,2019-05-13,Customer,151,71830,2680.512195121951,109901,41
18,2019-05-13,Subscriber,71,2592,629.8280871670702,1040476,1652
18,2019-05-14,Customer,117,88769,2055.5528455284552,252833,123
18,2019-05-14,Subscriber,61,335566,747.670977443609,2486006,3325
18,2019-05-15,Customer,75,109421,1525.5200974421437,1252452,821
18,2019-05-15,Subscriber,63,235704,898.1204929854464,6849965,7627
18,2019-05-16,Customer,82,270067,2111.8195067264573,1883743,892
18,2019-05-16,Subscriber,61,495889,933.7999174917492,6790593,7272
18,2019-05-17,Customer,62,570865,2438.2367088607593,1926207,790
18,2019-05-17,Subscriber,65,236494,871.6538593481989,5081742,5830
18,2019-05-18,Customer,66,996587,2213.496024464832,3619066,1635
18,2019-05-18,Subscriber,61,7971,888.4108777598277,3299558,3714
18,2019-05-19,Customer,61,69077,1590.8194444444443,2290780,1440
18,2019-05-19,Subscriber,61,50164,905.5085556114745,3598491,3974
18,2019-05-20,Customer,80,49686,1428.998886414254,1283241,898
18,2019-05-20,Subscriber,62,53073,853.1574479373922,6431954,7539
18,2019-05-21,Customer,62,776378,2634.654668166479,2342208,889
18,2019-05-21,Subscriber,62,241516,860.1264968152866,6751993,7850
18,2019-05-22,Customer,63,1265749,3186.4924731182796,2963438,930
18,2019-05-22,Subscriber,64,150047,866.5891140555989,6671003,7698
18,2019-05-23,Customer,63,119958,1592.8771593090212,829889,521
18,2019-05-23,Subscriber,62,250720,830.0466821677696,4640791,5591
18,2019-05-24,Customer,64,1444510,3098.6837376460016,3448835,1113
18,2019-05-24,Subscriber,62,46852,885.9706340378198,3982438,4495
18,2019-05-25,Customer,61,851495,2105.306150656531,3046378,1447
18,2019-05-25,Subscriber,63,222188,966.5063145809414,2525481,2613
18,2019-05-26,Customer,70,66993,1627.0389610389611,626410,385
18,2019-05-26,Subscriber,63,1170240,2104.658157602664,1896297,901
18,2019-05-27,Customer,63,345584,2063.0598591549297,3515454,1704
18,2019-05-27,Subscriber,63,48534,888.6789587852495,3277448,3688
18,2019-05-28,Customer,61,152535,1630.6459412780657,944144,579
18,2019-05-28,Subscriber,61,49590,793.9782578201712,5660271,7129
18,2019-05-29,Customer,158,14219,1369.1176470588234,69825,51
18,2019-05-29,Subscriber,65,63664,743.9135285913528,533386,717
18,2019-05-30,Customer,349,1982,976.9459459459459,36147,37
18,2019-05-30,Subscriber,65,71197,766.2901907356949,562457,734
18,2019-05-31,Customer,64,214019,1930.581818181818,2229822,1155
18,2019-05-31,Subscriber,62,500429,1021.7624572363528,6869309,6723
18,2019-06-01,Customer,63,283068,1800.7721280602636,2868630,1593
18,2019-06-01,Subscriber,62,54879,897.5423087320897,3320009,3699
18,2019-06-02,Customer,66,1729407,4798.5988023952095,4808196,1002
18,2019-06-02,Subscriber,61,141077,877.3522800256904,2732075,3114
18,2019-06-03,Customer,89,1015950,2866.1121031746034,2889041,1008
18,2019-06-03,Subscriber,61,1727903,1087.3286516853932,8515958,7832
18,2019-06-04,Customer,63,45399,1548.7767527675276,1678874,1084
18,2019-06-04,Subscriber,61,159799,861.8461817303045,7132639,8276
18,2019-06-05,Customer,78,17558,1428.783244680851,1074445,752
18,2019-06-05,Subscriber,61,2049446,1172.4474713418747,8693698,7415
18,2019-06-06,Customer,90,50900,1496.4203629032259,1484449,992
18,2019-06-06,Subscriber,65,484663,907.9323987947072,6930248,7633
18,2019-06-07,Customer,65,758056,3100.4559686888456,3168666,1022
18,2019-06-07,Subscriber,61,504345,918.4645020188425,5459353,5944
18,2019-06-08,Customer,65,590543,2087.7800524934382,3977221,1905
18,2019-06-08,Subscriber,66,226309,1018.2907894736842,3869505,3800
18,2019-06-09,Customer,61,147799,1702.519516217702,3096883,1819
18,2019-06-09,Subscriber,61,8278,875.9215972729486,3597410,4107
18,2019-06-10,Customer,100,8570,964.755,192951,200
18,2019-06-10,Subscriber,66,95148,715.8899237933954,2536398,3543
18,2019-06-11,Customer,86,2769536,5179.88545816733,5200605,1004
18,2019-06-11,Subscriber,61,61560,873.7212806026365,7423136,8496
18,2019-06-12,Customer,61,2041490,3559.6915615906887,3670042,1031
18,2019-06-12,Subscriber,61,50492,866.8577296489918,6964335,8034
18,2019-06-13,Customer,72,495561,2283.394871794872,1335786,585
18,2019-06-13,Subscriber,62,103393,828.8763148965049,4885397,5894
18,2019-06-14,Customer,62,1540836,3048.3555114200594,3069694,1007
18,2019-06-14,Subscriber,66,13791,836.9765363128491,5243658,6265
18,2019-06-15,Customer,66,347814,2016.6141439205956,3250782,1612
18,2019-06-15,Subscriber,61,57479,891.5222672064777,3082884,3458
18,2019-06-16,Customer,62,9902,1313.0102695763799,1022835,779
18,2019-06-16,Subscriber,62,15832,733.2366136034732,2026666,2764
18,2019-06-17,Customer,79,145916,1554.789209535759,1239167,797
18,2019-06-17,Subscriber,64,6740,804.4310641110377,6085521,7565
18,2019-06-18,Customer,80,3253,890.4452554744526,121991,137
18,2019-06-18,Subscriber,69,13815,652.1978842563783,1048082,1607
18,2019-06-19,Customer,65,33221,1258.828677839851,675991,537
18,2019-06-19,Subscriber,62,129010,773.8662370323798,4923337,6362
18,2019-06-20,Customer,99,5912,1204.5730088495575,544467,452
18,2019-06-20,Subscriber,65,84388,833.3324795081967,4879995,5856
18,2019-06-21,Customer,76,165983,1744.4636542239687,1775864,1018
18,2019-06-21,Subscriber,62,19239,881.1831734064427,5142585,5836
18,2019-06-22,Customer,63,326359,1787.9744160177975,3214778,1798
18,2019-06-22,Subscriber,66,125340,960.6320929005014,3639835,3789
18,2019-06-23,Customer,61,240656,1742.8900055834729,3121516,1791
18,2019-06-23,Subscriber,70,448974,999.5938321778627,4181301,4183
18,2019-06-24,Customer,67,256792,1933.7482447342027,1927947,997
18,2019-06-24,Subscriber,63,239235,886.9511950944812,7087627,7991
18,2019-06-25,Customer,84,46541,1539.7764705882353,1177929,765
18,2019-06-25,Subscriber,61,11352,807.9394495412844,5724251,7085
18,2019-06-26,Customer,78,47723,1403.7596606974553,1489389,1061
18,2019-06-26,Subscriber,64,7786,827.1437942797166,6304490,7622
18,2019-06-27,Customer,67,991313,2486.6147757255935,2827281,1137
18,2019-06-27,Subscriber,61,27766,829.1257436452137,6132214,7396
18,2019-06-28,Customer,61,566670,2480.9602649006624,2622375,1057
18,2019-06-28,Subscriber,61,59078,849.3255487269535,4836909,5695
18,2019-06-29,Customer,78,522153,2126.98773006135,2080194,978
18,2019-06-29,Subscriber,63,13365,843.6867712102935,2098249,2487
18,2019-06-30,Customer,65,1049772,2722.20059215396,3677693,1351
18,2019-06-30,Subscriber,61,42704,919.8023083752589,3108012,3379
18,2019-07-01,Customer,72,20022,1408.623188405797,1555120,1104
18,2019-07-01,Subscriber,62,801096,948.7381756756756,7301489,7696
18,2019-07-02,Customer,79,61264,1409.762180974478,1215215,862
18,2019-07-02,Subscriber,62,261112,854.3800028085943,6084040,7121
18,2019-07-03,Customer,71,220295,1766.1810841983852,1531279,867
18,2019-07-03,Subscriber,61,48793,841.9723140495868,4075146,4840
18,2019-07-04,Customer,70,669354,2687.5471965933284,3786754,1409
18,2019-07-04,Subscriber,63,17422,896.1630674305861,2033394,2269
18,2019-07-05,Customer,62,646171,2579.665896843726,3350986,1299
18,2019-07-05,Subscriber,62,168146,860.6049120679199,2838275,3298
18,2019-07-06,Customer,63,139808,1681.4507692307693,2185886,1300
18,2019-07-06,Subscriber,65,32146,795.4369649805448,2044273,2570
18,2019-07-07,Customer,66,139348,1771.0843989769821,2769976,1564
18,2019-07-07,Subscriber,61,642428,1050.3702174511423,3815995,3633
18,2019-07-08,Customer,82,1266960,2777.4523560209423,2652467,955
18,2019-07-08,Subscriber,61,600563,919.7775038920602,7089645,7708
18,2019-07-09,Customer,62,261452,1665.4298507462686,1673757,1005
18,2019-07-09,Subscriber,61,268035,868.7862135454326,7209188,8298
18,2019-07-10,Customer,77,495170,2009.6181818181817,2210580,1100
18,2019-07-10,Subscriber,62,49211,827.645955165692,6793318,8208
18,2019-07-11,Customer,77,1812366,11378.931937172774,4346752,382
18,2019-07-11,Subscriber,69,57436,691.9582547169812,2933903,4240
18,2019-07-12,Customer,124,67311,1580.1943925233645,1690808,1070
18,2019-07-12,Subscriber,63,889437,979.5469868023533,6160371,6289
18,2019-07-13,Customer,68,409984,2385.349508196721,3637658,1525
18,2019-07-13,Subscriber,61,239675,940.1875706214689,3328264,3540
18,2019-07-14,Customer,62,51779,1734.6515544041451,2678302,1544
18,2019-07-14,Subscriber,62,224076,908.3023679417122,3490606,3843
18,2019-07-15,Customer,67,48347,1447.6142180094787,1527233,1055
18,2019-07-15,Subscriber,62,420729,897.8413154933099,7180037,7997
18,2019-07-16,Customer,61,87700,1493.156342182891,1518540,1017
18,2019-07-16,Subscriber,61,491590,875.2499692459097,7114907,8129
18,2019-07-17,Customer,61,49625,1399.4653349001176,1190945,851
18,2019-07-17,Subscriber,64,1010300,912.7733949945593,6710710,7352
18,2019-07-18,Customer,61,208282,1639.5,1111581,678
18,2019-07-18,Subscriber,61,50719,768.2019426601911,4903433,6383
18,2019-07-19,Customer,63,168665,1664.1846419327005,1928790,1159
18,2019-07-19,Subscriber,62,164891,848.2936102798803,4819156,5681
18,2019-07-20,Customer,128,682737,2645.0938166311303,2481098,938
18,2019-07-20,Subscriber,62,137105,820.6897140418267,1922876,2343
18,2019-07-21,Customer,92,387105,2070.295188556567,1592057,769
18,2019-07-21,Subscriber,72,75623,772.700941094458,2216879,2869
18,2019-07-22,Customer,120,12390,1152.2462686567164,154401,134
18,2019-07-22,Subscriber,64,276438,881.8104993597951,1377388,1562
18,2019-07-23,Customer,126,244391,1947.9451697127938,1492126,766
18,2019-07-23,Subscriber,62,11803,772.0476003147128,5887635,7626
18,2019-07-24,Customer,63,19131,1436.9562841530055,1577778,1098
18,2019-07-24,Subscriber,61,48313,851.0613140417457,7176149,8432
18,2019-07-25,Customer,64,857933,2460.1285323609845,2698761,1097
18,2019-07-25,Subscriber,61,72687,850.8160551588279,6910328,8122
18,2019-07-26,Customer,64,341131,1940.0685169124024,2236899,1153
18,2019-07-26,Subscriber,64,17835,842.1690598290598,4926689,5850
18,2019-07-27,Customer,87,536227,2147.870159453303,3771660,1756
18,2019-07-27,Subscriber,67,181035,923.0286362347604,3255522,3527
18,2019-07-28,Customer,62,242938,1813.2759948652117,2825084,1558
18,2019-07-28,Subscriber,61,6705,823.6746386333772,3134082,3805
18,2019-07-29,Customer,64,55087,1469.8035714285713,1399253,952
18,2019-07-29,Subscriber,63,81160,814.3952199088333,6610446,8117
18,2019-07-30,Customer,64,188604,1522.7969598262757,1402496,921
18,2019-07-30,Subscriber,61,87891,824.6609294320137,6707792,8134
18,2019-07-31,Customer,137,8862,1110.8471502590673,428787,386
18,2019-07-31,Subscriber,61,144212,735.1827778927758,3551668,4831
18,2019-08-01,Customer,71,2061942,3523.656954887218,3749171,1064
18,2019-08-01,Subscriber,61,349757,827.1168741355464,7176066,8676
18,2019-08-02,Customer,66,127628,1574.78590544157,1765335,1121
18,2019-08-02,Subscriber,61,181465,864.6233053029003,5038160,5827
18,2019-08-03,Customer,82,243384,2091.2901376146788,3647210,1744
18,2019-08-03,Subscriber,61,11542,847.5664788732395,3008861,3550
18,2019-08-04,Customer,71,327031,1993.3313802083333,3061757,1536
18,2019-08-04,Subscriber,63,13394,793.188901038819,2901485,3658
18,2019-08-05,Customer,86,1293027,2918.092863284609,3393742,1163
18,2019-08-05,Subscriber,61,45646,844.380764973558,6865660,8131
18,2019-08-06,Customer,61,43084,1478.2740676496096,1704450,1153
18,2019-08-06,Subscriber,62,14277,821.7597917406224,6944692,8451
18,2019-08-07,Customer,113,14438,1159.0973451327434,130978,113
18,2019-08-07,Subscriber,71,15569,653.6334639059877,1168043,1787
18,2019-08-08,Customer,84,62450,1649.0804311774461,1988791,1206
18,2019-08-08,Subscriber,61,63744,849.7084005459734,6847800,8059
18,2019-08-09,Customer,80,63944,1482.340206185567,1581657,1067
18,2019-08-09,Subscriber,61,226791,869.1422376409367,5010605,5765
18,2019-08-10,Customer,68,693275,1956.874750499002,3921577,2004
18,2019-08-10,Subscriber,62,9456,856.4845765563657,3054224,3566
18,2019-08-11,Customer,62,1917768,2878.5980230642504,5241927,1821
18,2019-08-11,Subscriber,63,51548,841.8799137104506,3512323,4172
18,2019-08-12,Customer,76,258378,1717.2647302904563,2069304,1205
18,2019-08-12,Subscriber,62,18193,830.7053438891638,6715422,8084
18,2019-08-13,Customer,61,958769,2397.6795580110497,2169900,905
18,2019-08-13,Subscriber,61,45035,794.9548280675041,6265039,7881
18,2019-08-14,Customer,121,102925,1342.5301507537688,1068654,796
18,2019-08-14,Subscriber,61,96915,826.3212583412774,6067677,7343
18,2019-08-15,Customer,62,76055,1456.683887915937,1663533,1142
18,2019-08-15,Subscriber,61,153318,843.7068680969912,6645879,7877
18,2019-08-16,Customer,83,736924,2578.1506734006734,3062843,1188
18,2019-08-16,Subscriber,61,7345,810.0810620713909,4606931,5687
18,2019-08-17,Customer,65,1601650,3462.9850746268658,5800500,1675
18,2019-08-17,Subscriber,62,14172,875.6455122393472,2897511,3309
18,2019-08-18,Customer,63,757948,3733.0299401197603,1246832,334
18,2019-08-18,Subscriber,61,10618,722.9138198757764,931113,1288
18,2019-08-19,Customer,62,26633,1350.1985670419651,1319144,977
18,2019-08-19,Subscriber,61,593998,892.2556036177742,6807018,7629
18,2019-08-20,Customer,62,512232,2277.346678798908,2502804,1099
18,2019-08-20,Subscriber,61,12657,817.8869262346063,6574993,8039
18,2019-08-21,Customer,103,55468,1424.695652173913,851968,598
18,2019-08-21,Subscriber,61,54251,798.9013744427934,4301285,5384
18,2019-08-22,Customer,67,23371,1349.0855130784707,1340991,994
18,2019-08-22,Subscriber,61,58819,812.2616555661275,5975809,7357
18,2019-08-23,Customer,62,64878,1537.3666312433581,1446662,941
18,2019-08-23,Subscriber,61,17657,810.1751707513057,4033052,4978
18,2019-08-24,Customer,70,67708,1723.04926686217,2937799,1705
18,2019-08-24,Subscriber,61,17134,891.442205429611,3185123,3573
18,2019-08-25,Customer,68,1125648,2207.846511627907,3797496,1720
18,2019-08-25,Subscriber,61,409184,963.9427536231884,3990723,4140
18,2019-08-26,Customer,72,14528,1331.0364120781528,1498747,1126
18,2019-08-26,Subscriber,62,33731,821.6596404215747,6626685,8065
18,2019-08-27,Customer,105,8344,1260.3279839518555,1256547,997
18,2019-08-27,Subscriber,61,45615,818.918354743083,6629963,8096
18,2019-08-28,Customer,130,129242,1683.2701421800948,710340,422
18,2019-08-28,Subscriber,62,47744,705.957805907173,3178928,4503
18,2019-08-29,Customer,72,56054,1448.3996627318718,1717802,1186
18,2019-08-29,Subscriber,61,6971,827.6961904761905,6083567,7350
18,2019-08-30,Customer,62,793330,2099.87247706422,2288861,1090
18,2019-08-30,Subscriber,61,29285,812.7374946558358,3801986,4678
18,2019-08-31,Customer,62,270840,1877.9406162464986,3352124,1785
18,2019-08-31,Subscriber,61,58040,908.4988344988345,2728222,3003
18,2019-09-01,Customer,67,1017997,2296.887513455328,4267617,1858
18,2019-09-01,Subscriber,61,344849,1020.3052126200274,2975210,2916
18,2019-09-02,Customer,71,52678,1574.0774336283187,1422966,904
18,2019-09-02,Subscriber,61,9955,782.5067961165048,2417946,3090
18,2019-09-03,Customer,92,1094477,3099.4762808349146,3266848,1054
18,2019-09-03,Subscriber,61,63641,833.6764235078894,7291334,8746
18,2019-09-04,Customer,78,837468,2220.755478662053,1925395,867
18,2019-09-04,Subscriber,61,56299,818.0345279199905,6870672,8399
18,2019-09-05,Customer,85,252989,1560.0378323108384,1525717,978
18,2019-09-05,Subscriber,61,699944,926.1321724903588,7924913,8557
18,2019-09-06,Customer,123,22295,1047.8316498316499,311206,297
18,2019-09-06,Subscriber,61,61294,692.1674246731097,2435045,3518
18,2019-09-07,Customer,63,311168,1874.4905875641757,3285982,1753
18,2019-09-07,Subscriber,65,4702,870.9062265566391,3482754,3999
18,2019-09-08,Customer,65,100904,1615.5954038997215,2319995,1436
18,2019-09-08,Subscriber,64,20263,815.1544794188862,3366588,4130
18,2019-09-09,Customer,69,85276,1564.6257253384913,1617823,1034
18,2019-09-09,Subscriber,65,53235,835.9874695054335,7538935,9018
18,2019-09-10,Customer,74,264179,1854.9584513692162,1964401,1059
18,2019-09-10,Subscriber,61,80901,830.2460837684702,7473045,9001
18,2019-09-11,Customer,83,301967,1712.7054986020503,1837733,1073
18,2019-09-11,Subscriber,62,53852,831.607622298066,7309831,8790
18,2019-09-12,Customer,61,21204,1143.826855123675,647406,566
18,2019-09-12,Subscriber,61,55070,702.7671385991058,3772454,5368
18,2019-09-13,Customer,67,225289,1806.9163568773233,1944242,1076
18,2019-09-13,Subscriber,61,224604,875.0200055959709,6254643,7148
18,2019-09-14,Customer,64,86332,1710.7757619738752,2357449,1378
18,2019-09-14,Subscriber,61,348317,994.0132450331126,3752400,3775
18,2019-09-15,Customer,63,1057023,2242.234107579462,3668295,1636
18,2019-09-15,Subscriber,64,177493,953.3094512195122,4377597,4592
18,2019-09-16,Customer,62,9664,1211.006053268765,1000291,826
18,2019-09-16,Subscriber,62,53645,795.1690729995952,5892998,7411
18,2019-09-17,Customer,61,52157,1468.1450729927008,1609087,1096
18,2019-09-17,Subscriber,61,48781,833.4572258689336,7745318,9293
18,2019-09-18,Customer,61,149755,1456.7082152974504,1542654,1059
18,2019-09-18,Subscriber,61,651079,915.4262912879627,8258976,9022
18,2019-09-19,Customer,61,1518852,2870.2497695852535,3114221,1085
18,2019-09-19,Subscriber,62,421306,875.078678113607,7440794,8503
18,2019-09-20,Customer,65,258905,1775.4584980237155,2245955,1265
18,2019-09-20,Subscriber,63,64285,882.2964127483207,6173428,6997
18,2019-09-21,Customer,62,511096,1887.4432643935158,6753272,3578
18,2019-09-21,Subscriber,65,87384,902.8615274803711,3794727,4203
18,2019-09-22,Customer,63,131464,1672.1647509578545,2618610,1566
18,2019-09-22,Subscriber,62,54115,890.7908418793227,3735086,4193
18,2019-09-23,Customer,65,386075,1735.4524752475247,1752807,1010
18,2019-09-23,Subscriber,64,140838,874.30092272203,7580189,8670
18,2019-09-24,Customer,71,959115,2911.2,3376992,1160
18,2019-09-24,Subscriber,62,16877,821.1491019259901,7589060,9242
18,2019-09-25,Customer,63,201015,1490.6446700507615,1761942,1182
18,2019-09-25,Subscriber,61,86651,851.4277128182712,7791415,9151
18,2019-09-26,Customer,79,16595,1182.5303738317757,1012246,856
18,2019-09-26,Subscriber,61,479620,870.8607594936709,6673406,7663
18,2019-09-27,Customer,76,588274,2150.0106302201975,2831564,1317
18,2019-09-27,Subscriber,65,155980,844.0749635133342,6361793,7537
18,2019-09-28,Customer,62,76400,1532.604540023895,2565580,1674
18,2019-09-28,Subscriber,62,370433,954.2604753736829,3894337,4081
18,2019-09-29,Customer,61,156089,1560.6985981308412,2671916,1712
18,2019-09-29,Subscriber,63,19055,839.7955399061033,3577529,4260
18,2019-09-30,Customer,92,642441,2154.1256345177667,1697451,788
18,2019-09-30,Subscriber,61,45483,777.1446430971905,5781179,7439
18,2019-10-01,Customer,74,1948100,3182.4174843889386,3567490,1121
18,2019-10-01,Subscriber,61,868655,917.1145695364238,8309058,9060
18,2019-10-02,Customer,63,49632,1321.498817966903,558994,423
18,2019-10-02,Subscriber,67,226787,820.3962810915237,3397261,4141
18,2019-10-03,Customer,93,103339,1310.111111111111,377312,288
18,2019-10-03,Subscriber,69,51040,720.6600995886555,3328729,4619
18,2019-10-04,Customer,63,60306,1381.8594950603733,1258874,911
18,2019-10-04,Subscriber,63,74873,801.3474973536972,5299311,6613
18,2019-10-05,Customer,65,1078244,3291.8424242424244,3802078,1155
18,2019-10-05,Subscriber,61,48957,808.6042735042735,2838201,3510
18,2019-10-06,Customer,85,89204,1470.4704370179948,1144026,778
18,2019-10-06,Subscriber,61,45470,728.8111615833874,2246196,3082
18,2019-10-07,Customer,61,85184,1463.919905771496,1242868,849
18,2019-10-07,Subscriber,62,6193,789.0076738609113,6580324,8340
18,2019-10-08,Customer,140,75335,1234.4626038781164,891282,722
18,2019-10-08,Subscriber,61,86015,783.8407506022569,6182152,7887
