start_sta_name,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count,birth_year_min,birth_year_max,start_sta_lat_min,start_sta_lon_min
Riverside Dr & W 104 St,Customer,69,161985,2005.768924302789,6041376,3012,1900,2003,40.8013434,-73.97114574390001
Riverside Dr & W 104 St,Subscriber,61,521293,1400.1415821852527,16159034,11541,1900,2002,40.8013434,-73.97114574390001
Riverside Dr & W 72 St,Customer,63,80660,1836.5930355258529,10442868,5686,1900,2003,40.780577990103346,-73.98562431335448
Riverside Dr & W 72 St,Subscriber,61,247976,1086.9909941266044,24984488,22985,1886,2003,40.780577990103346,-73.98562431335448
Riverside Dr & W 78 St,Customer,61,256668,2000.9497967479674,9844673,4920,1900,2003,40.78414472,-73.98362492
Riverside Dr & W 78 St,Subscriber,61,72366,1157.2642349449347,14816454,12803,1874,2003,40.78414472,-73.98362492
Riverside Dr & W 82 St,Customer,67,196705,2210.7734004739336,7463571,3376,1940,2003,40.78720869,-73.98128127
Riverside Dr & W 82 St,Subscriber,61,760309,1188.67095554607,19493015,16399,1888,2003,40.78720869,-73.98128127
Riverside Dr & W 91 St,Customer,64,1559824,2753.4797334813993,9918034,3602,1900,2003,40.793134809866636,-73.97700369358063
Riverside Dr & W 91 St,Subscriber,62,80541,1238.2550933383873,13067306,10553,1919,2003,40.793134809866636,-73.97700369358063
Rivington St & Chrystie St,Customer,65,1910086,2320.1211974110033,14338349,6180,1857,2003,40.72110063,-73.99192540000001
Rivington St & Chrystie St,Subscriber,61,1075119,958.5423477481205,27795811,28998,1887,2003,40.72110063,-73.99192540000001
Rivington St & Ridge St,Customer,63,488326,1581.8970276008492,5960588,3768,1950,2003,40.71850211,-73.98329859
Rivington St & Ridge St,Subscriber,61,1226594,845.7525016446799,24426178,28881,1931,2003,40.71850211,-73.98329859
Rockaway Ave & Bainbridge St,Customer,204,10797,1585.1176470588234,26947,17,1969,1998,40.68319988172761,-73.91166642308234
Rockaway Ave & Bainbridge St,Subscriber,85,4359,985.0434782608696,90624,92,1953,2000,40.68319988172761,-73.91166642308234
Roebling St & N 4 St,Customer,68,280186,1493.5883563657749,5079694,3401,1951,2003,40.714690000000004,-73.95739
Roebling St & N 4 St,Subscriber,61,833731,791.7477015180672,11109012,14031,1900,2003,40.714690000000004,-73.95739
Rogers Ave & Sterling St,Customer,68,2674095,13490.524400330853,16310044,1209,1957,2003,40.6630619,-73.95387459999999
Rogers Ave & Sterling St,Subscriber,70,991329,1441.091483387927,6159225,4274,1900,2002,40.6630619,-73.95387459999999
S 3 St & Bedford Ave,Customer,65,548711,1907.4728803602898,9741464,5107,1947,2003,40.71260486,-73.96264403
S 3 St & Bedford Ave,Subscriber,61,1438913,828.1621318489595,19936347,24073,1887,2003,40.71260486,-73.96264403
S 4 St & Rodney St,Customer,71,767027,2272.2663573085847,4896734,2155,1951,2003,40.709340000000005,-73.95608
S 4 St & Rodney St,Subscriber,61,153695,746.4164841405046,9201076,12327,1888,2002,40.709340000000005,-73.95608
S 4 St & Wythe Ave,Customer,64,1265749,2168.3496995269147,16958663,7821,1893,2003,40.71285887,-73.96590294
S 4 St & Wythe Ave,Subscriber,61,1112779,894.8373874170009,27222743,30422,1887,2003,40.71285887,-73.96590294
S 5 Pl & S 5 St,Customer,61,948707,1864.4126627750336,24912282,13362,1935,2003,40.710451,-73.960876
S 5 Pl & S 5 St,Subscriber,61,1732505,1133.3326697433113,37573378,33153,1888,2003,40.710451,-73.960876
S Portland Ave & Atlantic Ave,Subscriber,156,2894,671.6923076923077,17464,26,1956,1999,40.683222541615955,-73.9738118648529
S Portland Ave & Hanson Pl,Customer,68,1072234,3198.0306486101213,4486837,1403,1937,2003,40.68539567,-73.97431458
S Portland Ave & Hanson Pl,Subscriber,61,798665,750.2485860958844,8622607,11493,1889,2003,40.68539567,-73.97431458
Schermerhorn St & Bond St,Customer,64,962962,2965.24311261479,6135088,2069,1941,2003,40.68841742754083,-73.98451656103134
Schermerhorn St & Bond St,Subscriber,61,412105,691.7158326143227,16033973,23180,1886,2003,40.68841742754083,-73.98451656103134
Schermerhorn St & Court St,Customer,62,1345031,3705.208227848101,5854229,1580,1947,2003,40.69102925677968,-73.99183362722397
Schermerhorn St & Court St,Subscriber,61,1700888,709.7496812579685,11690287,16471,1888,2003,40.69102925677968,-73.99183362722397
Scholes St & Manhattan Ave,Customer,62,1350949,3026.056467761314,7556063,2497,1952,2003,40.70870368,-73.9448625
Scholes St & Manhattan Ave,Subscriber,62,222237,783.5093337499023,10031270,12803,1900,2003,40.70870368,-73.9448625
Sharon St & Olive St,Customer,85,164827,1583.1324570273002,1565718,989,1929,2002,40.715353,-73.93856
Sharon St & Olive St,Subscriber,67,606717,895.9627647714605,4018393,4485,1900,2003,40.715353,-73.93856
Sigourney St & Columbia St,Customer,85,2298286,5483.510606060606,3619117,660,1954,2003,40.67267243410948,-74.00879524648191
Sigourney St & Columbia St,Subscriber,74,78074,939.5746363061354,2970935,3162,1943,2003,40.67267243410948,-74.00879524648191
Smith St & 3 St,Customer,61,755789,1802.5555555555557,2044098,1134,1953,2003,40.678724200000005,-73.99599099
Smith St & 3 St,Subscriber,61,1357030,733.8518160741886,7596834,10352,1887,2003,40.678724200000005,-73.99599099
Smith St & 9 St,Customer,67,270982,1663.2102454642477,3116856,1874,1951,2002,40.67469570000001,-73.99785768
Smith St & 9 St,Subscriber,69,895773,785.8426770608725,9475691,12058,1889,2003,40.67469570000001,-73.99785768
Soissons Landing,Customer,62,507277,2494.296823408858,21907409,8783,1889,2003,40.69231660719192,-74.01486575603484
Soissons Landing,Subscriber,62,174169,1790.9258525852586,8139758,4545,1886,2003,40.69231660719192,-74.01486575603484
Somers St & Broadway,Customer,168,8558,3245.0,9735,3,1969,1998,40.67945,-73.90474
Somers St & Broadway,Subscriber,134,2037,754.4,3772,5,1963,1990,40.67945,-73.90474
South End Ave & Liberty St,Customer,61,165054,1772.4557224236148,34226120,19310,1893,2003,40.711512,-74.01575600000001
South End Ave & Liberty St,Subscriber,61,1020660,952.066080779006,62183244,65314,1885,2003,40.711512,-74.01575600000001
South St & Gouverneur Ln,Customer,61,439944,1852.3857963939847,23527152,12701,1943,2003,40.70355377,-74.00670227
South St & Gouverneur Ln,Subscriber,61,680868,1048.1268380408335,39631772,37812,1890,2003,40.70355377,-74.00670227
South St & Whitehall St,Customer,61,331397,1763.0269028871392,16121118,9144,1941,2003,40.70122128,-74.01234218
South St & Whitehall St,Subscriber,61,277016,1180.175793745524,24718782,20945,1890,2003,40.70122128,-74.01234218
Spruce St & Nassau St,Customer,62,2403037,2139.257859184204,16468007,7698,1945,2003,40.71146364,-74.00552427
Spruce St & Nassau St,Subscriber,61,114982,838.3730278195908,15037897,17937,1900,2003,40.71146364,-74.00552427
St James Pl & Oliver St,Customer,62,161602,1519.3740527432556,5012415,3299,1932,2003,40.71307916,-73.99851193
St James Pl & Oliver St,Subscriber,62,1072245,719.2653347026421,15408102,21422,1899,2003,40.71307916,-73.99851193
St James Pl & Pearl St,Customer,67,461098,1985.8468468468468,3086006,1554,1946,2003,40.71117416,-74.00016545
St James Pl & Pearl St,Subscriber,61,225938,707.3633943696055,8769184,12397,1901,2003,40.71117416,-74.00016545
St Johns Pl & Washington Ave,Customer,70,1419130,3293.4416282642087,4288061,1302,1951,2003,40.6737236,-73.9631611
St Johns Pl & Washington Ave,Subscriber,62,427453,794.4676616915423,7824712,9849,1888,2002,40.6737236,-73.9631611
St Marks Pl & 1 Ave,Customer,62,2199451,1838.4825099723842,11983229,6518,1944,2003,40.72779126,-73.98564945
St Marks Pl & 1 Ave,Subscriber,61,651079,747.2744030515366,44471047,59511,1886,2003,40.72779126,-73.98564945
St Marks Pl & 2 Ave,Customer,62,2086023,1755.3456082533314,12250557,6979,1900,2003,40.7284186,-73.98713956
St Marks Pl & 2 Ave,Subscriber,61,1206002,758.7446296042453,38746812,51067,1886,2003,40.7284186,-73.98713956
St Nicholas Ave & Manhattan Ave,Customer,61,1177572,4866.800295857988,9869871,2028,1941,2003,40.809725,-73.953149
St Nicholas Ave & Manhattan Ave,Subscriber,61,911986,889.4733926040459,13806406,15522,1915,2003,40.809725,-73.953149
St. Nicholas Ave & W 126 St,Customer,67,1251108,7658.242501270971,15063763,1967,1943,2003,40.8114323,-73.95187759999999
St. Nicholas Ave & W 126 St,Subscriber,62,1015476,1139.776183376817,12232078,10732,1889,2003,40.8114323,-73.95187759999999
Stagg St & Morgan Ave,Customer,86,420283,3001.8745928338762,1843151,614,1956,2001,40.710681,-73.93372
Stagg St & Morgan Ave,Subscriber,62,1021497,1439.9494411921235,2705665,1879,1888,2001,40.710681,-73.93372
Stagg St & Union Ave,Customer,78,912058,3306.8643056108235,8310150,2513,1951,2002,40.70877084,-73.95095259
Stagg St & Union Ave,Subscriber,61,67118,718.1977959066838,10036096,13974,1895,2001,40.70877084,-73.95095259
Stanhope St & Fairview Ave,Customer,212,408977,32229.30769230769,418981,13,1969,1994,40.70998,-73.91116
Stanhope St & Fairview Ave,Subscriber,91,2295,501.11538461538464,26058,52,1947,1998,40.70998,-73.91116
Stanton St & Chrystie St,Customer,64,171981,1499.0046415678185,8719710,5817,1857,2003,40.72229346,-73.99147535
Stanton St & Chrystie St,Subscriber,61,786268,848.1936303290278,35394272,41729,1886,2003,40.72229346,-73.99147535
Stanton St & Mangin St,Customer,88,694786,1710.3619870410366,3959488,2315,1945,2003,40.71782143,-73.97628939
Stanton St & Mangin St,Subscriber,61,598036,975.2466121495327,16696222,17120,1935,2003,40.71782143,-73.97628939
Stanton St & Norfolk St,Customer,61,1397633,1960.5914980677426,8624642,4399,1857,2003,40.720746999999996,-73.986274
Stanton St & Norfolk St,Subscriber,61,1585971,834.8980501180592,21922753,26258,1890,2003,40.720746999999996,-73.986274
State St & Smith St,Customer,62,233822,1621.215719063545,2908461,1794,1950,2003,40.68926942,-73.98912867
State St & Smith St,Subscriber,61,792076,780.1207450606998,13109149,16804,1888,2003,40.68926942,-73.98912867
Steinway St & 23 Ave,Customer,69,346269,2616.648087431694,2394233,915,1949,2002,40.771393700000004,-73.9077436
Steinway St & 23 Ave,Subscriber,76,182713,798.9499514091351,3288478,4116,1897,2002,40.771393700000004,-73.9077436
Steinway St & 28 Ave,Customer,64,1743539,2871.6109215017063,3365528,1172,1950,2003,40.7656251,-73.9136695
Steinway St & 28 Ave,Subscriber,67,311980,635.325857328896,4390737,6911,1897,2001,40.7656251,-73.9136695
Stephen St & Seneca Ave,Customer,2210,3499,2854.5,5709,2,1994,1998,40.6988,-73.9007
Stephen St & Seneca Ave,Subscriber,62,36914,2329.5,55908,24,1955,1994,40.6988,-73.9007
Sterling Pl & 7 Ave,Customer,215,44938,1672.1136363636363,73573,44,1969,2000,40.67716489469059,-73.97382795810701
Sterling Pl & 7 Ave,Subscriber,62,3439,494.2615780445969,576309,1166,1941,2001,40.67716489469059,-73.97382795810701
Sterling Pl & Bedford Ave,Customer,64,763492,2831.0438917337233,3870037,1367,1953,2003,40.672695000000004,-73.954131
Sterling Pl & Bedford Ave,Subscriber,63,1568007,1107.3653013240935,8948619,8081,1886,2002,40.672695000000004,-73.954131
Sterling St & Bedford Ave,Customer,62,1081196,6114.108433734939,5582181,913,1951,2003,40.6627059,-73.9569115
Sterling St & Bedford Ave,Subscriber,61,20810,1302.3854344122658,3058001,2348,1951,2002,40.6627059,-73.9569115
Stewart Ave & Johnson Ave,Customer,268,4519,1083.4673913043478,99679,92,1969,2000,40.708690000000004,-73.92586999999999
Stewart Ave & Johnson Ave,Subscriber,83,2475,906.55,163179,180,1959,1998,40.708690000000004,-73.92586999999999
Stockholm St & Wilson Ave,Customer,62,366471,2277.5224948875257,2227417,978,1951,2003,40.699304,-73.92304399999999
Stockholm St & Wilson Ave,Subscriber,63,561830,1366.5823754789271,2496746,1827,1945,2001,40.699304,-73.92304399999999
Stuyvesant Walk & 1 Av Loop,Customer,346,22897,1949.8039215686274,298320,153,1954,1998,40.732339777151054,-73.97898383438587
Stuyvesant Walk & 1 Av Loop,Subscriber,65,9271,741.9181008902077,2500264,3370,1890,2002,40.732339777151054,-73.97898383438587
Suffolk St & Stanton St,Customer,61,1268426,1977.4306492411467,9380931,4744,1932,2003,40.72066442,-73.98517977
Suffolk St & Stanton St,Subscriber,61,755534,802.3911076401045,29795189,37133,1893,2003,40.72066442,-73.98517977
Sullivan Pl & Bedford Ave,Customer,61,2064834,15802.774025974026,6084068,385,1956,2002,40.6642406,-73.9574686
Sullivan Pl & Bedford Ave,Subscriber,61,85492,1191.5600686498856,2082847,1748,1900,2002,40.6642406,-73.9574686
Sullivan St & Washington Sq,Customer,61,847028,1643.021859398192,12176435,7411,1944,2003,40.73047747,-73.99906065
Sullivan St & Washington Sq,Subscriber,61,869351,748.7064796138069,33035176,44123,1886,2003,40.73047747,-73.99906065
Suydam St & Broadway,Customer,117,2876,1006.6339285714286,112743,112,1955,2000,40.695440000000005,-73.93223
Suydam St & Broadway,Subscriber,69,24971,961.1802197802198,437337,455,1954,2001,40.695440000000005,-73.93223
Suydam St & Knickerbocker Ave,Customer,63,467912,2434.9192857142857,3408887,1400,1888,2001,40.702013,-73.923769
Suydam St & Knickerbocker Ave,Subscriber,71,133415,1067.3804554079697,3375057,3162,1888,2001,40.702013,-73.923769
Suydam St & St. Nicholas Ave,Customer,139,25722,1751.5283018867924,92831,53,1969,1998,40.70636,-73.91945
Suydam St & St. Nicholas Ave,Subscriber,80,4147,1067.4206896551725,154776,145,1954,1997,40.70636,-73.91945
Throop Ave & Myrtle Ave,Customer,93,283289,1883.2984562607205,1097963,583,1964,2003,40.69622937,-73.94371094
Throop Ave & Myrtle Ave,Subscriber,63,583117,985.3876251137398,3248823,3297,1946,2001,40.69622937,-73.94371094
Tompkins Ave & Hopkins St,Customer,86,2100935,5598.101434426229,5463747,976,1951,2002,40.69957608,-73.94708417
Tompkins Ave & Hopkins St,Subscriber,64,1026700,1099.0979938271605,5697724,5184,1938,2002,40.69957608,-73.94708417
Underhill Ave & Lincoln Pl,Customer,83,246161,1663.4882434301521,2405404,1446,1954,2002,40.674012299999994,-73.9671457
Underhill Ave & Lincoln Pl,Subscriber,63,106495,712.5819430814524,7987331,11209,1888,2003,40.674012299999994,-73.9671457
Underhill Ave & Pacific St,Customer,107,298457,1836.3314121037463,1911621,1041,1958,2002,40.6804836,-73.9646795
Underhill Ave & Pacific St,Subscriber,61,32502,718.0606370875995,6311753,8790,1940,2003,40.6804836,-73.9646795
Union Ave & Jackson St,Customer,61,799203,2299.992496589359,3371789,1466,1952,2002,40.7160751,-73.95202900000001
Union Ave & Jackson St,Subscriber,61,426197,895.2417582417582,6272959,7007,1889,2000,40.7160751,-73.95202900000001
Union Ave & N 12 St,Customer,62,217596,1560.6046287367406,4855041,3111,1937,2002,40.71924,-73.95241999999999
Union Ave & N 12 St,Subscriber,62,941899,711.8781918939476,13102830,18406,1888,2002,40.71924,-73.95241999999999
Union Ave & Wallabout St,Customer,64,117074,1463.6536536536537,1462190,999,1957,2002,40.70029511,-73.95032283
Union Ave & Wallabout St,Subscriber,61,848813,927.2855238095239,4868249,5250,1935,2001,40.70029511,-73.95032283
Union St & 4 Ave,Customer,67,578054,2376.0378378378377,3956103,1665,1952,2003,40.6772744,-73.98282002
Union St & 4 Ave,Subscriber,61,608924,752.7316870144284,10851380,14416,1888,2003,40.6772744,-73.98282002
Union St & Bedford Ave,Customer,84,1962000,6188.873357228196,5180087,837,1929,2002,40.6691783,-73.9554162
Union St & Bedford Ave,Subscriber,61,345806,1046.7295409181636,3146469,3006,1888,2001,40.6691783,-73.9554162
Union St & Nevins St,Customer,70,347814,1933.6618569636134,3082257,1594,1948,2003,40.67909799721684,-73.98765474557877
Union St & Nevins St,Subscriber,63,390729,827.3787465940054,6680256,8074,1885,2003,40.67909799721684,-73.98765474557877
University Pl & E 14 St,Customer,61,420273,1462.1898752538439,10080337,6894,1944,2003,40.734814,-73.992085
University Pl & E 14 St,Subscriber,61,250025,653.6635029263308,42217511,64586,1885,2003,40.734814,-73.992085
University Pl & E 8 St,Customer,62,581900,1500.9806772175193,8156329,5434,1940,2003,40.73143724085228,-73.99490341544151
University Pl & E 8 St,Subscriber,61,1989122,679.7716825007661,28835235,42419,1889,2003,40.73143724085228,-73.99490341544151
Van Brunt St & Van Dyke St,Customer,62,321756,1779.0167046317388,4685930,2634,1951,2003,40.675832943912894,-74.01472628116608
Van Brunt St & Van Dyke St,Subscriber,61,586711,1148.3561844028166,8643677,7527,1942,2003,40.675832943912894,-74.01472628116608
Van Brunt St & Wolcott St,Customer,87,217128,1983.1426307448494,2502726,1262,1904,2003,40.6773429,-74.01275056
Van Brunt St & Wolcott St,Subscriber,61,373665,998.9037816407441,6550811,6558,1887,2003,40.6773429,-74.01275056
Van Buren St & Broadway,Customer,119,5296,1180.2142857142858,66092,56,1969,1999,40.692,-73.92617
Van Buren St & Broadway,Subscriber,62,4144,952.8731707317073,195339,205,1887,2000,40.692,-73.92617
Van Sinderen Ave & Truxton St,Customer,223,3263,1151.4,17271,15,1969,2001,40.6786,-73.90369
Van Sinderen Ave & Truxton St,Subscriber,148,2509,643.4166666666666,30884,48,1951,2003,40.6786,-73.90369
Vernon Blvd & 10 St,Customer,69,16692,1374.6032608695652,1770489,1288,1900,2002,40.7671863,-73.9373554
Vernon Blvd & 10 St,Subscriber,62,33852,922.0943512075318,4505353,4886,1887,2003,40.7671863,-73.9373554
Vernon Blvd & 30 Rd,Customer,67,2434151,7823.192006269593,9982393,1276,1946,2003,40.770845,-73.93417099999999
Vernon Blvd & 30 Rd,Subscriber,66,86082,741.0431724946278,3793400,5119,1936,2003,40.770845,-73.93417099999999
Vernon Blvd & 31 Ave,Customer,78,71084,1369.9095477386934,1635672,1194,1951,2001,40.7692475,-73.93545040000001
Vernon Blvd & 31 Ave,Subscriber,61,141077,725.5954244431066,3615642,4983,1900,2003,40.7692475,-73.93545040000001
Vernon Blvd & 41 Rd,Customer,65,593795,2671.400336417157,3176295,1189,1947,2002,40.7552433,-73.94856779999999
Vernon Blvd & 41 Rd,Subscriber,63,358355,1168.766793409379,3688628,3156,1887,2003,40.7552433,-73.94856779999999
Vernon Blvd & 47 Rd,Customer,61,476281,1864.3449564134496,2994138,1606,1947,2002,40.7449067,-73.9534573
Vernon Blvd & 47 Rd,Subscriber,61,119058,747.3687656231401,6278645,8401,1887,2001,40.7449067,-73.9534573
Vernon Blvd & 50 Ave,Customer,61,86487,1314.2147683397684,2723053,2072,1953,2003,40.74232744,-73.95411749
Vernon Blvd & 50 Ave,Subscriber,61,131893,544.1949297305691,14017373,25758,1887,2001,40.74232744,-73.95411749
Verona Pl & Fulton St,Customer,97,1370214,7053.377033492823,7370779,1045,1952,2003,40.680356084043396,-73.94767910242079
Verona Pl & Fulton St,Subscriber,61,110508,796.1990863542587,5403007,6786,1917,2002,40.680356084043396,-73.94767910242079
Vesey Pl & River Terrace,Customer,61,937041,1885.2201750345464,24556878,13026,1900,2003,40.715337899999994,-74.01658354
Vesey Pl & River Terrace,Subscriber,61,166902,922.712369394399,54134612,58669,1885,2003,40.715337899999994,-74.01658354
W 100 St & Broadway,Customer,65,253405,1929.378947368421,4765566,2470,1904,2002,40.797372100000004,-73.97041192
W 100 St & Broadway,Subscriber,61,134034,878.5897999359063,19191037,21843,1909,2003,40.797,-73.971
W 100 St & Manhattan Ave,Customer,76,431837,2115.6428571428573,4561326,2156,1944,2003,40.795,-73.9645
W 100 St & Manhattan Ave,Subscriber,61,318442,899.9561414240274,14712483,16348,1924,2003,40.795,-73.9645
W 104 St & Amsterdam Ave,Customer,62,147310,1914.9231490159325,4086446,2134,1944,2003,40.79904139288298,-73.96649479866028
W 104 St & Amsterdam Ave,Subscriber,61,2021332,1117.3332062887089,11726412,10495,1909,2003,40.79904139288298,-73.96649479866028
W 106 St & Amsterdam Ave,Customer,67,143522,1869.248783454988,3073045,1644,1947,2003,40.80083629999999,-73.9664492472
W 106 St & Amsterdam Ave,Subscriber,62,438710,1006.0712834141003,12871676,12794,1909,2002,40.80083629999999,-73.9664492472
W 106 St & Central Park West,Customer,63,960046,2371.3230095670506,14623949,6167,1942,2003,40.798185600000004,-73.96059090060001
W 106 St & Central Park West,Subscriber,61,216033,1009.029830725008,15796362,15655,1932,2003,40.798185600000004,-73.96059090060001
W 107 St & Columbus Ave,Customer,80,903071,3083.0401493930904,3301936,1071,1953,2003,40.7997568,-73.9621128676
W 107 St & Columbus Ave,Subscriber,65,256871,910.8108073252515,7062427,7754,1938,2002,40.7997568,-73.9621128676
W 11 St & 6 Ave,Customer,64,407586,1367.6061403508772,6236284,4560,1934,2003,40.73532427,-73.99800419
W 11 St & 6 Ave,Subscriber,61,93490,657.7670540449058,29148947,44315,1889,2003,40.73532427,-73.99800419
W 110 St & Amsterdam Ave,Customer,61,75329,1674.941318605454,4852305,2897,1950,2003,40.802692,-73.96295
W 110 St & Amsterdam Ave,Subscriber,64,319761,1032.6529433272394,14121529,13675,1942,2003,40.802692,-73.96295
W 113 St & Broadway,Customer,63,985537,2639.7414075286415,4838646,1833,1952,2003,40.805973,-73.964928
W 113 St & Broadway,Subscriber,61,978460,975.3251036934623,9876142,10126,1937,2003,40.805973,-73.964928
W 116 St & Amsterdam Ave,Customer,63,1078244,2444.545907079646,4419739,1808,1946,2003,40.8067581,-73.9607082
W 116 St & Amsterdam Ave,Subscriber,61,593998,873.2376879445395,9699051,11107,1888,2002,40.8067581,-73.9607082
W 116 St & Broadway,Customer,69,1010020,2730.9690880989183,5300811,1941,1948,2003,40.8082,-73.9641
W 116 St & Broadway,Subscriber,61,21759,884.6619089231964,9111133,10299,1917,2003,40.8082,-73.9641
W 12 St & W 4 St,Customer,61,56839,1549.6022944550668,810442,523,1948,2002,40.73756121181137,-74.00398269295692
W 12 St & W 4 St,Subscriber,62,418209,753.6928791861927,6594059,8749,1900,2002,40.73756121181137,-74.00398269295692
W 120 St & Claremont Ave,Customer,61,1307918,3802.3594594594597,5627492,1480,1949,2003,40.8109494,-73.9634
W 120 St & Claremont Ave,Subscriber,62,19902,1014.5399972837158,7470058,7363,1901,2003,40.8109494,-73.9634
W 129 St & Convent Ave,Customer,73,1735083,9271.541760722348,8214586,886,1949,2003,40.81439443791581,-73.95324736833571
W 129 St & Convent Ave,Subscriber,61,368862,1112.65504511895,5425306,4876,1935,2002,40.81439443791581,-73.95324736833571
W 13 St & 5 Ave,Customer,63,327904,1287.0815773002296,6168982,4793,1945,2003,40.735445,-73.99431
W 13 St & 5 Ave,Subscriber,61,733190,701.1755279611735,32073171,45742,1885,2003,40.735445,-73.99431
W 13 St & 7 Ave,Customer,61,700438,1412.889702889703,6942940,4914,1945,2003,40.73781509,-73.99994661
W 13 St & 7 Ave,Subscriber,61,631583,665.1165005040888,35624970,53562,1890,2003,40.73781509,-73.99994661
W 15 St & 10 Ave,Customer,61,633261,1672.5313667806313,21035427,12577,1904,2003,40.742753828659026,-74.00747358798982
W 15 St & 10 Ave,Subscriber,61,267751,904.2296097592131,28315046,31314,1886,2003,40.742753828659026,-74.00747358798982
W 15 St & 6 Ave,Customer,62,123348,1400.7785930082002,3245604,2317,1945,2003,40.73804614248277,-73.99642959237099
W 15 St & 6 Ave,Subscriber,61,1007493,691.7068031531363,18514916,26767,1900,2003,40.73804614248277,-73.99642959237099
W 15 St & 7 Ave,Customer,62,268865,1345.6877576257214,6529277,4852,1893,2003,40.73935542,-73.99931783
W 15 St & 7 Ave,Subscriber,61,343546,661.1082719718976,39145543,59212,1888,2003,40.73935542,-73.99931783
W 16 St & 8 Ave,Customer,74,116652,1485.0526912181303,2621118,1765,1944,2002,40.74102150900266,-74.001384973526
W 16 St & 8 Ave,Subscriber,61,256639,631.7780141843972,19597754,31020,1900,2003,40.74102150900266,-74.001384973526
W 16 St & The High Line,Customer,62,289166,1704.1707042829398,16671902,9783,1901,2003,40.74334935,-74.00681753
W 16 St & The High Line,Subscriber,61,250720,706.2579481846943,31922153,45199,1890,2003,40.74334935,-74.00681753
W 17 St & 8 Ave,Customer,61,323848,1475.5869610497814,7084293,4801,1948,2003,40.74177603,-74.00149746
W 17 St & 8 Ave,Subscriber,61,868655,686.7557681357476,30152012,43905,1888,2003,40.74177603,-74.00149746
W 17 St & 9 Ave,Customer,68,3735,1221.2835820895523,245478,201,1956,2002,40.7429489166009,-74.00413691997528
W 17 St & 9 Ave,Subscriber,61,44962,714.3681000304971,2342413,3279,1901,2001,40.7429489166009,-74.00413691997528
W 18 St & 6 Ave,Customer,65,152606,1244.6213473315836,7113011,5715,1893,2003,40.73971301,-73.99456405
W 18 St & 6 Ave,Subscriber,61,437344,688.2971679028996,51037235,74150,1886,2003,40.73971301,-73.99456405
W 18 St & 9 Ave,Customer,64,1251701,2994.0959324635455,7802614,2606,1947,2002,40.7435337324616,-74.00367558002472
W 18 St & 9 Ave,Subscriber,62,198383,732.9178035303897,14988902,20451,1888,2002,40.7435337324616,-74.00367558002472
W 20 St & 11 Ave,Customer,61,218044,1501.0714512947764,23592340,15717,1900,2003,40.746745000000004,-74.007756
W 20 St & 11 Ave,Subscriber,61,364519,787.1148091640623,63971969,81274,1885,2003,40.746745000000004,-74.007756
W 20 St & 7 Ave,Customer,61,2754673,2029.1609411764705,8623934,4250,1943,2003,40.74238787,-73.99726235
W 20 St & 7 Ave,Subscriber,61,2616700,744.4041674316137,40547695,54470,1896,2003,40.74238787,-73.99726235
W 20 St & 8 Ave,Customer,61,1892299,2040.8572501878286,10865524,5324,1945,2003,40.74345335,-74.00004031
W 20 St & 8 Ave,Subscriber,61,782936,669.5294444444445,31333978,46800,1889,2003,40.74345335,-74.00004031
W 21 St & 6 Ave,Customer,61,785285,1384.587812160695,10201643,7368,1885,2003,40.74173969,-73.99415556
W 21 St & 6 Ave,Subscriber,61,686540,678.5036672916444,69843132,102937,1886,2003,40.74173969,-73.99415556
W 22 St & 10 Ave,Customer,61,418908,1531.2858644245928,11656148,7612,1945,2003,40.74691959,-74.00451887
W 22 St & 10 Ave,Subscriber,61,543230,737.0075231663263,46925269,63670,1887,2003,40.74691959,-74.00451887
W 22 St & 8 Ave,Customer,61,3812666,2574.4289161471947,12802635,4973,1946,2003,40.74475148,-73.99915362
W 22 St & 8 Ave,Subscriber,61,926788,685.9422601044818,42411124,61829,1886,2003,40.74475148,-73.99915362
W 24 St & 7 Ave,Customer,65,1289928,1575.5154482525747,9331778,5923,1900,2003,40.74487634,-73.99529885
W 24 St & 7 Ave,Subscriber,61,358199,655.772252214319,43608199,66499,1888,2003,40.74487634,-73.99529885
W 25 St & 6 Ave,Customer,61,314130,1234.8107509563117,6133305,4967,1947,2003,40.74395411,-73.99144871
W 25 St & 6 Ave,Subscriber,61,160812,681.3889909528926,39314782,57698,1886,2003,40.74395411,-73.99144871
W 26 St & 10 Ave,Customer,62,339285,1536.566930618401,8149951,5304,1917,2003,40.749717753,-74.002950346
W 26 St & 10 Ave,Subscriber,61,1144883,833.9598043968551,39565555,47443,1885,2003,40.749717753,-74.002950346
W 26 St & 8 Ave,Customer,62,320692,1542.466041397154,9538610,6184,1863,2003,40.74734825,-73.99723551
W 26 St & 8 Ave,Subscriber,61,980513,701.038153945981,43215497,61645,1888,2003,40.74734825,-73.99723551
W 27 St & 10 Ave,Customer,63,202877,1549.3727626459145,3981888,2570,1948,2003,40.750181563256824,-74.00218427181244
W 27 St & 10 Ave,Subscriber,61,989450,789.7329588163152,19962080,25277,1886,2002,40.750181563256824,-74.00218427181244
W 27 St & 7 Ave,Customer,61,213270,1447.8228035538007,8799867,6078,1917,2003,40.746646999999996,-73.993915
W 27 St & 7 Ave,Subscriber,61,384918,705.2194101010101,43635451,61875,1889,2003,40.746646999999996,-73.993915
