hour_of_day,date,gender,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
00,2019-06-11,1,63,3612,688.4818481848184,208610,303
00,2019-06-11,2,172,1931,647.5283018867924,34319,53
00,2019-06-12,0,286,28146,2077.222222222222,112170,54
00,2019-06-12,1,81,34409,957.8574879227053,396553,414
00,2019-06-12,2,140,3040,931.3684210526316,88480,95
00,2019-06-13,0,145,19386,1178.8684210526317,89594,76
00,2019-06-13,1,63,29244,868.4632516703787,389940,449
00,2019-06-13,2,89,3042,779.2359550561798,69352,89
00,2019-06-14,0,149,3305,1030.8490566037735,54635,53
00,2019-06-14,1,72,21055,806.2685512367491,456348,566
00,2019-06-14,2,62,3206,846.448275862069,98188,116
00,2019-06-15,0,156,43101,1971.54,197154,100
00,2019-06-15,1,77,150639,1139.4179104477612,839751,737
00,2019-06-15,2,87,6707,857.6621621621622,190401,222
00,2019-06-16,0,121,2021614,14619.427672955975,2324489,159
00,2019-06-16,1,65,20429,830.1732804232804,627611,756
00,2019-06-16,2,96,4378,906.6030927835052,175881,194
00,2019-06-17,0,166,3479,1258.075,50323,40
00,2019-06-17,1,63,4004,722.222602739726,210889,292
00,2019-06-17,2,91,176445,3720.8225806451615,230691,62
00,2019-06-18,0,117,780780,21275.957446808512,999970,47
00,2019-06-18,1,71,30667,879.6551724137931,306120,348
00,2019-06-18,2,72,33004,1222.551282051282,95359,78
00,2019-06-19,0,220,27316,1964.8095238095239,82522,42
00,2019-06-19,1,63,34321,852.0413223140496,309291,363
00,2019-06-19,2,185,2161,757.96875,48510,64
00,2019-06-20,0,129,26210,2895.315789473684,110022,38
00,2019-06-20,1,62,7135,723.2664907651715,274118,379
00,2019-06-20,2,129,2437,752.7857142857143,52695,70
00,2019-06-21,0,111,7650,1370.8108108108108,101440,74
00,2019-06-21,1,84,34900,857.1357552581262,448282,523
00,2019-06-21,2,92,32385,1155.5483870967741,143288,124
00,2019-06-22,0,142,38843,1938.1439393939395,255835,132
00,2019-06-22,1,69,5398,796.6777920410783,620612,779
00,2019-06-22,2,87,209449,1869.3624454148471,428084,229
00,2019-06-23,0,84,75208,2457.597087378641,506265,206
00,2019-06-23,1,73,35845,948.8026315789474,793199,836
00,2019-06-23,2,75,3254,932.878431372549,237884,255
00,2019-06-24,0,132,15905,1292.621052631579,122799,95
00,2019-06-24,1,63,252841,1551.7745098039215,633124,408
00,2019-06-24,2,132,6623,979.23,97923,100
00,2019-06-25,0,286,10977,1511.2876712328766,110324,73
00,2019-06-25,1,81,10750,779.5072463768116,322716,414
00,2019-06-25,2,96,24868,1105.0096153846155,114921,104
00,2019-06-26,0,108,3128,1149.2666666666667,68956,60
00,2019-06-26,1,74,5519,838.0068181818182,368723,440
00,2019-06-26,2,82,5299,1069.4545454545455,105876,99
00,2019-06-27,0,258,61599,2085.9532710280373,223197,107
00,2019-06-27,1,65,18964,900.443820224719,480837,534
00,2019-06-27,2,91,48514,1358.9532710280373,145408,107
00,2019-06-28,0,149,65818,2201.72,220172,100
00,2019-06-28,1,67,18329,891.0045871559633,582717,654
00,2019-06-28,2,111,23949,1077.057142857143,150788,140
00,2019-06-29,0,204,148036,3420.3469387755104,502791,147
00,2019-06-29,1,75,18939,899.2163406214039,781419,869
00,2019-06-29,2,85,5493,1017.7374517374517,263594,259
00,2019-06-30,0,81,85788,2264.93984962406,301237,133
00,2019-06-30,1,65,7308,872.133676092545,678520,778
00,2019-06-30,2,76,4801,1025.5458167330678,257412,251
00,2019-07-01,0,118,2163769,26627.220930232557,2289941,86
00,2019-07-01,1,66,4650,852.161554192229,416707,489
00,2019-07-01,2,206,7141,1294.8762886597938,125603,97
00,2019-07-02,0,75,34926,2044.9692307692308,132923,65
00,2019-07-02,1,64,3491,746.5269922879178,290399,389
00,2019-07-02,2,94,4280,924.1711711711712,102583,111
00,2019-07-03,0,138,370382,8016.833333333333,529111,66
00,2019-07-03,1,71,3421,767.8536585365854,314820,410
00,2019-07-03,2,88,29343,1136.923076923077,118240,104
00,2019-07-04,0,177,2481042,46397.11235955056,4129343,89
00,2019-07-04,1,67,501572,2195.747252747253,1198878,546
00,2019-07-04,2,163,29087,1209.1827956989248,224908,186
00,2019-07-05,0,61,2076810,16618.75,2326625,140
00,2019-07-05,1,82,30220,938.7121710526316,570737,608
00,2019-07-05,2,107,7524,961.5942028985507,199050,207
00,2019-07-06,0,137,110097,2604.21897810219,356778,137
00,2019-07-06,1,61,39773,975.7116666666667,585427,600
00,2019-07-06,2,90,24242,1056.6459627329193,170120,161
00,2019-07-07,0,127,65129,2045.469696969697,270002,132
00,2019-07-07,1,68,64582,947.7150537634409,528825,558
00,2019-07-07,2,89,6810,1021.3693181818181,179761,176
00,2019-07-08,0,81,286099,6284.040540540541,465019,74
00,2019-07-08,1,65,58144,1073.4724637681159,370348,345
00,2019-07-08,2,69,11255,1140.2897196261683,122011,107
00,2019-07-09,0,122,11638,1525.0377358490566,80827,53
00,2019-07-09,1,61,216665,1415.5116279069769,547803,387
00,2019-07-09,2,118,4183,940.1683168316831,94957,101
00,2019-07-10,0,78,4314,1444.0704225352113,102529,71
00,2019-07-10,1,65,33607,924.9506172839506,449526,486
00,2019-07-10,2,63,9373,972.3055555555555,105009,108
00,2019-07-11,0,82,5462,1354.1323529411766,92081,68
00,2019-07-11,1,69,4649,816.6929460580913,393646,482
00,2019-07-11,2,100,4929,956.1140939597316,142461,149
00,2019-07-12,0,319,3195,1111.7857142857142,46695,42
00,2019-07-12,1,66,27088,834.7952380952381,350614,420
00,2019-07-12,2,87,2496,884.025,70722,80
00,2019-07-13,0,147,28501,1713.2469135802469,277546,162
00,2019-07-13,1,73,39011,935.7529550827423,791647,846
00,2019-07-13,2,74,14785,1068.9674796747968,262966,246
00,2019-07-14,0,77,60435,1637.6926229508197,399597,244
00,2019-07-14,1,63,35325,984.4492753623189,950978,966
00,2019-07-14,2,61,5178,1104.388888888889,318064,288
00,2019-07-15,0,139,38179,1997.9577464788733,141855,71
00,2019-07-15,1,61,9243,949.1952941176471,403408,425
00,2019-07-15,2,93,4046,935.3247863247864,109433,117
00,2019-07-16,0,142,8263,2060.5555555555557,129815,63
00,2019-07-16,1,71,13555,928.52,417834,450
00,2019-07-16,2,79,3616,823.776923076923,107091,130
00,2019-07-17,0,156,201882,4698.225352112676,333574,71
00,2019-07-17,1,62,50890,1128.4429824561403,514570,456
00,2019-07-17,2,99,25115,1340.7788461538462,139441,104
00,2019-07-18,0,80,3554,1312.9166666666667,31510,24
00,2019-07-18,1,76,84428,1018.786231884058,281185,276
00,2019-07-18,2,117,2466,684.0204081632653,33517,49
00,2019-07-19,0,154,4284,1258.8030303030303,83081,66
00,2019-07-19,1,71,23691,866.2140221402213,469488,542
00,2019-07-19,2,137,4260,942.8214285714286,105596,112
00,2019-07-20,0,71,53525,1527.820143884892,212367,139
00,2019-07-20,1,69,5040,833.5470668485675,610990,733
00,2019-07-20,2,96,36973,1093.975806451613,271306,248
00,2019-07-21,0,63,9655,1447.0780141843973,204038,141
00,2019-07-21,1,74,720929,2721.1160572337044,1711582,629
00,2019-07-21,2,89,4767,927.7120418848167,177193,191
00,2019-07-22,0,106,6561,1448.4561403508771,82562,57
00,2019-07-22,1,61,10676,909.1655844155844,280023,308
00,2019-07-22,2,61,6680,1071.7578947368422,101817,95
00,2019-07-23,0,71,2128,1062.0625,16993,16
00,2019-07-23,1,70,2508,608.2097902097902,86974,143
00,2019-07-23,2,182,2139,721.1428571428571,20192,28
00,2019-07-24,0,133,3320,1067.74,53387,50
00,2019-07-24,1,65,9530,839.2345679012345,407868,486
00,2019-07-24,2,114,3704,847.7413793103449,98338,116
00,2019-07-25,0,130,54370,2451.8504672897197,262348,107
00,2019-07-25,1,64,77389,1053.0870337477797,592888,563
00,2019-07-25,2,83,5977,1029.0342465753424,150239,146
00,2019-07-26,0,151,10913,1351.5555555555557,121640,90
00,2019-07-26,1,61,11148,820.1719457013575,543774,663
00,2019-07-26,2,113,6871,967.081081081081,178910,185
00,2019-07-27,0,75,7705,1371.4285714285713,240000,175
00,2019-07-27,1,70,804698,1880.3172966781215,1641517,873
00,2019-07-27,2,85,40727,1084.9642857142858,273411,252
00,2019-07-28,0,67,13426,1506.2471264367816,262087,174
00,2019-07-28,1,79,11533,859.1186839012926,731110,851
00,2019-07-28,2,65,10540,1028.6124567474048,297269,289
00,2019-07-29,0,160,3034,1196.7460317460318,75395,63
00,2019-07-29,1,80,7795,785.9425675675676,232639,296
00,2019-07-29,2,169,3928,868.2962962962963,70332,81
00,2019-07-30,0,149,34595,2271.6481481481483,122669,54
00,2019-07-30,1,73,4891,907.0846560846561,342878,378
00,2019-07-30,2,67,4720,1051.0,104049,99
00,2019-07-31,0,215,5574,1167.3733333333332,87553,75
00,2019-07-31,1,76,64333,936.7889344262295,457153,488
00,2019-07-31,2,68,4222,979.3488372093024,126336,129
00,2019-08-01,0,105,5711,1300.122807017544,74107,57
00,2019-08-01,1,68,347819,1447.3593155893536,761311,526
00,2019-08-01,2,69,3599,809.7666666666667,97172,120
00,2019-08-02,0,169,5480,1138.2205882352941,77399,68
00,2019-08-02,1,62,368862,1330.3098201936377,961814,723
00,2019-08-02,2,103,2886,878.4475524475524,125618,143
00,2019-08-03,0,61,21742,1428.9937888198758,230068,161
00,2019-08-03,1,74,37370,944.2144522144522,810136,858
00,2019-08-03,2,119,7547,939.5043859649123,214207,228
00,2019-08-04,0,173,3418,1208.6,66473,55
00,2019-08-04,1,94,4702,793.172932330827,316476,399
00,2019-08-04,2,81,2933,844.8818181818182,92937,110
00,2019-08-05,0,215,6016,1236.0185185185185,66745,54
00,2019-08-05,1,63,28167,877.9522613065327,349425,398
00,2019-08-05,2,182,3591,869.9911504424779,98309,113
00,2019-08-06,0,206,1439132,18174.459770114943,1581178,87
00,2019-08-06,1,63,381640,1685.0110619469026,761625,452
00,2019-08-06,2,90,110857,2102.827272727273,231311,110
00,2019-08-07,0,160,42727,2272.5675675675675,168170,74
00,2019-08-07,1,86,35861,972.2871287128713,491005,505
00,2019-08-07,2,122,17442,1217.938596491228,138845,114
00,2019-08-08,0,272,1781,974.7872340425532,45815,47
00,2019-08-08,1,62,3541,761.3080684596576,311375,409
00,2019-08-08,2,149,3872,808.25,71126,88
00,2019-08-09,0,128,33497,1711.4782608695652,118092,69
00,2019-08-09,1,83,35847,885.8119800332779,532373,601
00,2019-08-09,2,99,2773,836.922480620155,107963,129
00,2019-08-10,0,113,14269,1473.5757575757575,194512,132
00,2019-08-10,1,67,42188,916.2572463768116,758661,828
00,2019-08-10,2,69,36550,1122.490118577075,283990,253
00,2019-08-11,0,166,1759307,12492.0,1948752,156
00,2019-08-11,1,65,55571,1046.89010989011,857403,819
00,2019-08-11,2,68,42676,1324.093220338983,312486,236
00,2019-08-12,0,99,27204,2217.945652173913,204051,92
00,2019-08-12,1,63,7406,910.9511002444988,372579,409
00,2019-08-12,2,130,2315,795.5309734513274,89895,113
00,2019-08-13,0,61,105953,3132.012048192771,259957,83
00,2019-08-13,1,61,38708,927.0211764705882,393984,425
00,2019-08-13,2,68,639015,6093.512195121952,749502,123
00,2019-08-14,0,259,29561,2251.7049180327867,137354,61
00,2019-08-14,1,70,30984,942.4276457883369,436344,463
00,2019-08-14,2,101,6509,1154.6122448979593,113152,98
00,2019-08-15,0,155,5635,1314.7377049180327,80199,61
00,2019-08-15,1,69,43551,968.125786163522,461796,477
00,2019-08-15,2,111,4809,905.5619834710744,109573,121
00,2019-08-16,0,80,3555,1244.1529411764707,105753,85
00,2019-08-16,1,64,28808,871.5689655172414,556061,638
00,2019-08-16,2,133,32469,994.8421052631579,151216,152
00,2019-08-17,0,132,11182,1307.4651162790697,168663,129
00,2019-08-17,1,61,37812,924.3793103448276,750596,812
00,2019-08-17,2,94,124022,1474.7336244541484,337714,229
00,2019-08-18,0,126,35901,1875.2469135802469,303790,162
00,2019-08-18,1,66,69695,1015.2532808398951,773623,762
00,2019-08-18,2,149,24167,1107.7991266375545,253686,229
00,2019-08-19,0,114,16652,1564.8735632183907,136144,87
00,2019-08-19,1,66,5646,849.893063583815,294063,346
00,2019-08-19,2,92,4216,857.021052631579,81417,95
00,2019-08-20,0,139,10198,1457.3793103448277,126792,87
00,2019-08-20,1,65,3215,788.8263157894737,299754,380
00,2019-08-20,2,79,3880,1024.4471544715448,126007,123
00,2019-08-21,0,156,102428,2450.090909090909,188657,77
00,2019-08-21,1,69,42010,1064.5699373695197,509929,479
00,2019-08-21,2,93,2999,871.4639175257732,84532,97
00,2019-08-22,0,156,43152,1921.9545454545455,169132,88
00,2019-08-22,1,75,25793,870.969450101833,427646,491
00,2019-08-22,2,67,8226,885.0236220472441,112398,127
00,2019-08-23,0,202,378397,15915.08,397877,25
00,2019-08-23,1,82,59651,1077.545081967213,262921,244
00,2019-08-23,2,142,2288,635.5121951219512,26056,41
00,2019-08-24,0,108,458383,5069.803418803419,593167,117
00,2019-08-24,1,67,27905,875.7782152230972,667343,762
00,2019-08-24,2,80,4261,835.6457399103139,186349,223
00,2019-08-25,0,91,35204,1536.7168674698796,255095,166
00,2019-08-25,1,70,43230,983.1231527093596,798296,812
00,2019-08-25,2,74,6572,963.2489082969432,220584,229
00,2019-08-26,0,114,59773,1884.0923076923077,122466,65
00,2019-08-26,1,65,25163,894.4718100890208,301437,337
00,2019-08-26,2,150,5162,940.3908045977012,81814,87
00,2019-08-27,0,108,53608,2786.925925925926,150494,54
00,2019-08-27,1,90,4841,768.0691489361702,288794,376
00,2019-08-27,2,99,6052,876.9518072289156,72787,83
00,2019-08-28,0,95,5139,1276.7228915662652,105968,83
00,2019-08-28,1,83,12951,857.0239651416122,393374,459
00,2019-08-28,2,61,6357,819.1495327102804,87649,107
00,2019-08-29,0,206,2832,930.1818181818181,40928,44
00,2019-08-29,1,64,28624,815.8551020408163,399769,490
00,2019-08-29,2,104,3466,808.8090909090909,88969,110
00,2019-08-30,0,85,470757,5796.614678899083,631831,109
00,2019-08-30,1,69,54774,1024.8644628099173,620043,605
00,2019-08-30,2,68,6025,913.12,159796,175
00,2019-08-31,0,68,154842,2987.810606060606,394391,132
00,2019-08-31,1,68,39252,946.2276315789474,719133,760
00,2019-08-31,2,93,5913,966.9623655913979,179855,186
00,2019-09-01,0,199,48578,2238.832298136646,360452,161
00,2019-09-01,1,77,49037,931.0352112676056,661035,710
00,2019-09-01,2,68,9842,975.5,206806,212
00,2019-09-02,0,194,73946,1700.451127819549,226160,133
00,2019-09-02,1,69,4751,880.9464882943143,526806,598
00,2019-09-02,2,82,1357248,8821.791907514451,1526170,173
00,2019-09-03,0,255,3522,1348.9803921568628,68798,51
00,2019-09-03,1,72,4343,731.3009708737864,225972,309
00,2019-09-03,2,130,2939,818.6142857142858,57303,70
00,2019-09-04,0,78,5184,1162.0,83664,72
00,2019-09-04,1,80,31297,900.98687664042,343276,381
00,2019-09-04,2,73,49495,1399.8375,111987,80
00,2019-09-05,0,170,3130,1217.6031746031747,76709,63
00,2019-09-05,1,62,32866,930.5981735159818,407602,438
00,2019-09-05,2,61,3672,874.9555555555555,78746,90
00,2019-09-06,0,65,5484,1165.1830985915492,82728,71
00,2019-09-06,1,84,39251,952.8872987477639,532664,559
00,2019-09-06,2,81,26940,1268.297520661157,153464,121
00,2019-09-07,0,153,3369,851.0,48507,57
00,2019-09-07,1,82,92113,832.5696,520356,625
00,2019-09-07,2,73,2769,711.6458333333334,102477,144
00,2019-09-08,0,88,320288,3339.1655629139073,504214,151
00,2019-09-08,1,76,43066,839.2633333333333,755337,900
00,2019-09-08,2,77,54957,1147.3498098859316,301753,263
00,2019-09-09,0,62,2802,1105.5223880597016,74070,67
00,2019-09-09,1,87,4562,815.7094801223242,266737,327
00,2019-09-09,2,110,1885,736.9764705882353,62643,85
00,2019-09-10,0,102,4232,1412.2142857142858,59313,42
00,2019-09-10,1,61,31135,1003.1842818428185,370175,369
00,2019-09-10,2,100,6027,1006.027027027027,74446,74
00,2019-09-11,0,186,27800,1522.2089552238806,101988,67
00,2019-09-11,1,64,6527,830.242053789731,339569,409
00,2019-09-11,2,158,21753,1036.78,103678,100
00,2019-09-12,0,95,6212,1423.027027027027,105304,74
00,2019-09-12,1,63,28280,902.7692307692307,445968,494
00,2019-09-12,2,116,3569,865.3385826771654,109898,127
00,2019-09-13,0,143,6161,946.4864864864865,35020,37
00,2019-09-13,1,61,50152,767.2076923076924,398948,520
00,2019-09-13,2,126,2335,644.2380952380952,67645,105
00,2019-09-14,0,68,101130,3081.4954954954956,342046,111
00,2019-09-14,1,73,116811,969.9632265717674,817679,843
00,2019-09-14,2,83,5452,939.0265486725664,212220,226
00,2019-09-15,0,63,5858,1254.8313953488373,215831,172
00,2019-09-15,1,71,61594,977.9636563876652,887991,908
00,2019-09-15,2,67,6739,946.8587360594795,254705,269
00,2019-09-16,0,100,27749,1520.655172413793,132297,87
00,2019-09-16,1,86,5793,844.2816455696203,266793,316
00,2019-09-16,2,136,3688,787.2761904761904,82664,105
00,2019-09-17,0,186,40406,2134.6666666666665,115272,54
00,2019-09-17,1,65,5701,783.9328358208955,315141,402
00,2019-09-17,2,87,19877,1103.2134831460673,98186,89
00,2019-09-18,0,170,26758,1503.1774193548388,93197,62
00,2019-09-18,1,78,21788,809.07299270073,332529,411
00,2019-09-18,2,89,25657,1059.8777777777777,95389,90
00,2019-09-19,0,208,2459,992.3095238095239,41677,42
00,2019-09-19,1,68,3370,788.4571428571429,303556,385
00,2019-09-19,2,155,2989,807.2258064516129,75072,93
00,2019-09-20,0,86,22838,1444.2727272727273,79435,55
00,2019-09-20,1,65,46383,936.2830188679245,496230,530
00,2019-09-20,2,112,10590,951.9026548672566,107565,113
00,2019-09-21,0,94,49352,1700.155737704918,207419,122
00,2019-09-21,1,67,37757,899.6598639455782,793500,882
00,2019-09-21,2,89,4300,910.2128514056225,226643,249
00,2019-09-22,0,65,592589,4778.43216080402,950908,199
00,2019-09-22,1,70,15079,846.5132743362832,860904,1017
00,2019-09-22,2,93,10562,910.3691756272401,253993,279
00,2019-09-23,0,65,4670,1250.5483870967741,77534,62
00,2019-09-23,1,67,4814,791.4548022598871,280175,354
00,2019-09-23,2,115,34589,1246.6216216216217,92250,74
00,2019-09-24,0,64,9114,1531.5454545454545,33694,22
00,2019-09-24,1,101,6474,824.8264840182649,180637,219
00,2019-09-24,2,67,3412,917.4705882352941,46791,51
00,2019-09-25,0,162,3667,1051.2181818181818,57817,55
00,2019-09-25,1,80,1001392,3272.484184914842,1344991,411
00,2019-09-25,2,99,1002081,9556.684210526315,1089462,114
00,2019-09-26,0,134,19645,1345.5438596491229,76696,57
00,2019-09-26,1,64,26760,823.7390476190476,432463,525
00,2019-09-26,2,142,5534,981.0235294117647,83387,85
00,2019-09-27,0,116,3121,1019.4166666666666,73398,72
00,2019-09-27,1,69,5116,744.8409785932722,487126,654
00,2019-09-27,2,105,46474,1387.1196581196582,162293,117
00,2019-09-28,0,252,175816,3208.9826086956523,369033,115
00,2019-09-28,1,68,44977,895.8835690968444,823317,919
00,2019-09-28,2,74,3185,877.3030303030303,231608,264
00,2019-09-29,0,151,141763,2800.4615384615386,436872,156
00,2019-09-29,1,76,31480,821.862676056338,700227,852
00,2019-09-29,2,73,19434,912.2556390977444,242660,266
00,2019-09-30,0,191,30139,1869.2539682539682,117763,63
00,2019-09-30,1,94,3021,731.8040345821325,253936,347
00,2019-09-30,2,163,2794,705.0131578947369,53581,76
00,2019-10-01,0,71,3486,863.9574468085107,40606,47
00,2019-10-01,1,64,4307,673.7662337662338,207520,308
00,2019-10-01,2,154,53983,1434.2033898305085,84618,59
00,2019-10-02,0,155,9867,1334.1764705882354,68043,51
00,2019-10-02,1,67,3373,781.0169902912621,321779,412
00,2019-10-02,2,91,3539,874.6896551724138,76098,87
00,2019-10-03,0,125,8252,1236.9333333333334,74216,60
00,2019-10-03,1,61,3396,700.3804627249357,272448,389
00,2019-10-03,2,110,3298,738.5466666666666,55391,75
00,2019-10-04,0,154,2755,932.0,26096,28
00,2019-10-04,1,98,2620,673.1524390243902,220794,328
00,2019-10-04,2,98,2408,733.4594594594595,27138,37
00,2019-10-05,0,88,59470,1763.6617647058824,119929,68
00,2019-10-05,1,69,29520,716.7186081694402,473751,661
00,2019-10-05,2,136,112792,1368.5301204819277,227176,166
00,2019-10-06,0,138,256107,4702.709090909091,517298,110
00,2019-10-06,1,61,3757,780.4412532637076,597818,766
00,2019-10-06,2,63,35323,1017.8066037735849,215775,212
00,2019-10-07,0,181,46792,2091.5581395348836,89937,43
00,2019-10-07,1,71,26367,886.5269841269841,279256,315
00,2019-10-07,2,101,5087,922.2222222222222,66400,72
00,2019-10-08,0,265,9518,1301.4705882352941,22125,17
00,2019-10-08,1,106,26206,805.7319587628866,156312,194
00,2019-10-08,2,122,2503,646.2888888888889,29083,45
00,2019-10-09,0,123,8828,1141.4255319148936,53647,47
00,2019-10-09,1,65,4872,733.5862944162436,289033,394
00,2019-10-09,2,130,2655,787.5,55125,70
00,2019-10-10,0,286,1860,817.4137931034483,23705,29
00,2019-10-10,1,96,31571,887.0030303030303,292711,330
00,2019-10-10,2,117,2517,734.8088235294117,49967,68
00,2019-10-11,0,129,186983,10814.64705882353,367698,34
00,2019-10-11,1,65,83928,861.6620825147347,438586,509
00,2019-10-11,2,125,176130,2363.672727272727,260004,110
00,2019-10-12,0,159,51569,2077.8732394366198,147529,71
00,2019-10-12,1,64,44935,874.5123966942149,634896,726
00,2019-10-12,2,107,64628,1648.0740740740741,311486,189
00,2019-10-13,0,103,27628,1422.7914110429447,231915,163
00,2019-10-13,1,84,6042,813.2985842985843,631933,777
00,2019-10-13,2,76,24614,940.1222707423581,215288,229
00,2019-10-14,0,213,6402,1575.1470588235295,107110,68
00,2019-10-14,1,69,7510,815.5307125307125,331921,407
00,2019-10-14,2,97,30855,1206.4942528735633,104965,87
00,2019-10-15,0,98,2152,903.5357142857143,25299,28
00,2019-10-15,1,61,4718,773.361581920904,273770,354
00,2019-10-15,2,170,2572,762.0470588235294,64774,85
00,2019-10-16,0,82,19294,1464.132075471698,77599,53
00,2019-10-16,1,61,7392,777.4455958549223,300094,386
00,2019-10-16,2,95,2849,803.8478260869565,73954,92
00,2019-10-17,0,253,1490,830.8235294117648,14124,17
00,2019-10-17,1,73,29547,746.221198156682,161930,217
00,2019-10-17,2,143,2011,568.825,22753,40
00,2019-10-18,0,157,209385,4955.28,247764,50
00,2019-10-18,1,69,4302,658.4417177914111,321978,489
00,2019-10-18,2,70,4042,783.3893805309734,88523,113
00,2019-10-19,0,119,12255,1319.2407407407406,71239,54
